,school_name,early_career_pay,mid_career_pay,meaning_percentage,stem_percentage,engineering,private_school,religious,art,for_sports_fans,party_school,liberal_arts_school,state_school,research_university,business,sober_school,ivy_league,state_code,type,degree_length,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total,total_enrollment,AIAN_enrollment_percentage,Asian_enrollment_percentage,Black_enrollment_percentage,Hispanic_enrollment_percentage,NHPI_enrollment_percentage,non_resident_enrollment_percentage,total_minority_enrollment_percentage,unknown_enrollment_percentage,White_enrollment_percentage,women_enrollment_percentage,school_rank
1471,Clarks Summit University,40100,67800,64,1,False,True,True,False,False,False,False,False,False,False,False,False,PA,Private,4 Year,6320.0,23890.0,30210.0,23890.0,30210.0,,,,,,,,,,,,over_250
1472,Metropolitan College of New York,44600,67500,56,0,False,True,False,False,False,False,False,False,False,True,False,False,NY,Private,4 Year,,19454.0,19454.0,19454.0,19454.0,1228.0,0.010586319218241042,0.023615635179153095,0.5920195439739414,0.1978827361563518,0.0016286644951140066,0.03420195439739414,0.8379478827361564,0.07736156351791532,0.050488599348534204,0.7019543973941368,over_250
1473,Valley City State University,41800,67300,54,3,False,False,False,False,False,False,False,True,False,False,False,False,ND,Public,4 Year,6446.0,7626.0,14072.0,17166.0,23612.0,1378.0,0.008708272859216255,0.0050798258345428155,0.031204644412191583,0.0420899854862119,0.001451378809869376,0.03265602322206096,0.11538461538461539,0.013062409288824383,0.8388969521044993,0.5928882438316401,over_250
1474,William Woods University,41800,67100,64,2,False,True,True,False,False,False,False,False,False,False,False,False,MO,Private,4 Year,9700.0,24110.0,33810.0,24110.0,33810.0,2031.0,0.006400787789266372,0.0034465780403741997,0.032988675529295915,0.007877892663712457,0.0004923682914820286,0.0029542097488921715,0.06745445593303791,0.2171344165435746,0.7124569177744953,0.6829148202855736,over_250
1475,Keystone College,39300,67000,41,10,False,True,False,False,False,False,False,False,False,False,False,False,PA,Private,4 Year,11900.0,26920.0,38820.0,26920.0,38820.0,1484.0,0.0026954177897574125,0.007412398921832884,0.057951482479784364,0.06334231805929919,0.0020215633423180594,0.0047169811320754715,0.14555256064690028,0.0963611859838275,0.7533692722371967,0.5902964959568733,over_250
1476,Calvary University,39200,66900,67,0,False,True,True,False,False,False,False,False,False,False,False,False,MO,Private,4 Year,5492.0,11164.0,16656.0,11164.0,16656.0,,,,,,,,,,,,over_250
1477,William Carey University,42700,66900,66,6,False,True,True,False,False,False,False,False,False,False,False,False,MS,Private,4 Year,6810.0,12600.0,19410.0,12600.0,19410.0,3936.0,0.004319105691056911,0.030233739837398375,0.2784552845528455,0.014989837398373984,0.0,0.024136178861788617,0.3279979674796748,0.012703252032520325,0.6351626016260162,0.6697154471544715,over_250
1478,Missouri Valley College,40400,66800,65,9,False,True,True,False,False,False,False,False,False,False,False,False,MO,Private,4 Year,9150.0,20600.0,29750.0,20600.0,29750.0,1695.0,0.0058997050147492625,0.007079646017699115,0.15162241887905606,0.04660766961651917,0.00943952802359882,0.12684365781710916,0.22064896755162242,0.02654867256637168,0.6259587020648968,0.4365781710914454,over_250
1479,Thomas University,39300,66800,67,2,False,True,False,False,False,False,False,False,False,False,False,False,GA,Private,4 Year,4800.0,16940.0,21740.0,16940.0,21740.0,1138.0,0.0017574692442882249,0.012302284710017574,0.2521968365553603,0.03602811950790861,0.0035149384885764497,0.03690685413005272,0.30579964850615116,0.22407732864674867,0.43321616871704743,0.6221441124780316,over_250
1480,King University,43500,66700,63,9,False,True,True,False,False,False,False,False,False,False,False,False,TN,Private,4 Year,8762.0,29714.0,38476.0,29714.0,38476.0,,,,,,,,,,,,over_250
1481,Hilbert College,40800,66700,49,4,False,True,True,False,False,False,False,False,False,False,False,False,NY,Private,4 Year,9350.0,22400.0,31750.0,22400.0,31750.0,1012.0,0.016798418972332016,0.001976284584980237,0.08498023715415019,0.023715415019762844,0.0009881422924901185,0.008893280632411068,0.16996047430830039,0.08399209486166008,0.7371541501976284,0.5681818181818182,over_250
1482,Saint Mary of the Woods College,41400,66600,55,3,False,True,True,False,False,False,False,False,False,False,False,False,,,,,,,,,931.0,0.00966702470461869,0.008592910848549946,0.03866809881847476,0.021482277121374866,0.0010741138560687433,0.01288936627282492,0.079484425349087,0.21052631578947367,0.6970998925886144,0.9366272824919442,over_250
1483,Mars Hill University,41500,66600,61,16,False,True,False,False,False,False,False,False,False,False,False,False,NC,Private,4 Year,9592.0,32968.0,42560.0,32968.0,42560.0,1435.0,0.016724738675958188,0.004181184668989547,0.21881533101045297,0.03205574912891986,0.0013937282229965157,0.0,0.2731707317073171,0.032752613240418116,0.6940766550522648,0.5003484320557491,over_250
1484,University of Mount Olive,42800,66500,61,2,False,True,True,False,False,False,False,False,False,False,False,False,NC,Private,4 Year,8550.0,20600.0,29150.0,20600.0,29150.0,,,,,,,,,,,,over_250
1485,Mount Aloysius College,42000,66500,66,7,False,True,True,False,False,False,False,False,False,False,False,False,PA,Private,4 Year,10648.0,23110.0,33758.0,23110.0,33758.0,1867.0,0.0021424745581146223,0.0021424745581146223,0.025709694697375468,0.009105516871987145,0.0,0.012319228709159078,0.039100160685591856,0.26459560792715586,0.6839850026780931,0.7188002142474558,over_250
1486,Alcorn State University,43700,66300,71,19,False,False,False,False,True,False,False,True,False,False,False,False,MS,Public,4 Year,9608.0,7144.0,16752.0,7144.0,16752.0,3639.0,0.0008244023083264633,0.0027480076944215444,0.9304754053311349,0.0032976092333058533,0.003022808463863699,0.015938444627644956,0.9560318768892553,0.0,0.028029678483099753,0.6581478428139599,over_250
1487,University of Arkansas at Pine Bluff,41200,66300,68,22,False,False,False,False,True,False,False,True,False,False,False,False,AR,Public,4 Year,7881.0,7842.0,15723.0,14094.0,21975.0,2513.0,0.001193792280143255,0.005968961400716275,0.9132510943095902,0.01591723040191007,0.0,0.013529645841623557,0.9371269399124552,0.00238758456028651,0.0469558296856347,0.5407879029048945,over_250
1488,Briar Cliff University,44100,66300,63,5,False,True,True,False,False,False,False,False,False,False,False,False,IA,Private,4 Year,9020.0,31964.0,40984.0,31964.0,40984.0,1135.0,0.007048458149779736,0.015859030837004406,0.05462555066079295,0.08722466960352424,0.000881057268722467,0.029955947136563875,0.18237885462555067,0.0,0.7876651982378855,0.5894273127753304,over_250
1489,Cazenovia College,39400,66200,46,5,False,True,False,False,False,False,False,False,False,False,False,False,NY,Private,4 Year,14596.0,34630.0,49226.0,34630.0,49226.0,1091.0,0.008249312557286892,0.007332722273143905,0.07149404216315307,0.06049495875343722,0.002749770852428964,0.0,0.1915673693858845,0.13382218148487626,0.6746104491292392,0.7231897341888176,over_250
1490,Judson College,39900,66100,73,13,False,True,True,True,False,False,True,False,False,False,False,False,AL,Private,4 Year,10590.0,18510.0,29100.0,18510.0,29100.0,,,,,,,,,,,,over_250
1491,Indian River State College,43200,66000,61,5,False,False,False,False,False,False,False,True,False,False,False,False,FL,Public,2 Year,,3115.0,3115.0,11715.0,11715.0,17665.0,0.002830455703368242,0.01568072459666006,0.16614774978771582,0.18216812906878008,0.0019247098782904047,0.012170959524483441,0.3881120860458534,0.03305972261534107,0.5666572318143221,0.6030002830455703,over_250
1492,Le Moyne Owen College,43500,66000,71,10,False,True,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
1493,Mississippi University for Women,41700,65900,65,2,False,False,False,False,False,False,False,True,False,False,False,False,MS,Public,4 Year,7424.0,7040.0,14464.0,7040.0,14464.0,2696.0,0.002225519287833828,0.015207715133531157,0.3660979228486647,0.00741839762611276,0.000741839762611276,0.02040059347181009,0.3961424332344214,0.0,0.5834569732937686,0.8130563798219584,over_250
1494,Central Christian College of Kansas,41100,65800,0,2,False,True,True,False,False,False,False,False,False,False,False,False,KS,Private,4 Year,8286.0,26674.0,34960.0,26674.0,34960.0,1165.0,0.01630901287553648,0.00944206008583691,0.18025751072961374,0.09184549356223176,0.004291845493562232,0.0068669527896995704,0.31673819742489273,0.21630901287553647,0.46008583690987126,0.4944206008583691,over_250
1495,Lancaster Bible College,43100,65400,74,0,False,True,False,False,False,False,False,False,False,False,False,False,PA,Private,4 Year,8750.0,25270.0,34020.0,25270.0,34020.0,2011.0,0.0014917951268025858,0.023868722028841372,0.3097961213326703,0.023868722028841372,0.0,0.0044753853804077575,0.3799104922923918,0.17652909000497266,0.43908503232222773,0.47041272998508205,over_250
1496,Lindsey Wilson College,36400,65300,49,2,False,True,True,False,False,False,False,False,False,False,False,False,KY,Private,4 Year,9385.0,24850.0,34235.0,24850.0,34235.0,2641.0,0.004543733434305188,0.006436955698599016,0.09579704657326771,0.009844755774327906,0.0003786444528587656,0.0015145778114350624,0.12949640287769784,0.20106020446800454,0.6679288148428626,0.6134040136312003,over_250
1497,Concordia University Nebraska,42400,65300,52,5,False,True,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
1498,Maranatha Baptist University,41700,65300,66,3,False,True,True,False,False,False,False,False,False,False,False,False,WI,Private,4 Year,7100.0,15410.0,22510.0,15410.0,22510.0,1064.0,0.0018796992481203006,0.006578947368421052,0.013157894736842105,0.02443609022556391,0.002819548872180451,0.008458646616541353,0.08364661654135339,0.21052631578947367,0.6973684210526315,0.5300751879699248,over_250
1499,Martin Luther College,35700,65200,52,0,False,True,True,False,False,False,False,False,False,False,False,False,MN,Private,4 Year,6080.0,15410.0,21490.0,15410.0,21490.0,857.0,0.0011668611435239206,0.004667444574095682,0.007001166861143524,0.009334889148191364,0.0,0.019836639439906652,0.0338389731621937,0.0,0.9463243873978997,0.5005834305717619,over_250
1500,Talladega College,34900,65200,66,22,False,True,True,False,False,False,False,False,False,False,False,False,AL,Private,4 Year,6704.0,12510.0,19214.0,12510.0,19214.0,879.0,0.0,0.0022753128555176336,0.8441410693970421,0.040955631399317405,0.0,0.0,0.8873720136518771,0.022753128555176336,0.08987485779294653,0.43458475540386804,over_250
1501,Northwest Florida State College,45900,65200,0,4,False,False,False,False,False,False,False,True,False,False,False,False,FL,Public,2 Year,,3324.0,3324.0,11634.0,11634.0,6295.0,0.0046068308181096106,0.02652899126290707,0.0846703733121525,0.07942811755361398,0.003177124702144559,0.005401111993645751,0.24177918983320096,0.03034154090548054,0.7224781572676727,0.5793486894360603,over_250
1502,Bay Path University,46100,65100,54,4,False,True,False,False,False,False,False,False,False,False,False,False,MA,Private,4 Year,12799.0,34225.0,47024.0,34225.0,47024.0,,,,,,,,,,,,over_250
1503,New Orleans Baptist Theological Seminary,38300,65000,0,0,False,True,True,False,False,False,False,False,False,False,False,False,LA,Private,4 Year,2625.0,7775.0,10400.0,7775.0,10400.0,,,,,,,,,,,,over_250
1504,Harris Stowe State University,38100,65000,72,4,False,False,False,False,False,False,False,True,False,False,False,False,MO,Public,4 Year,9250.0,5340.0,14590.0,9973.0,19223.0,1280.0,0.00078125,0.0015625,0.8265625,0.0171875,0.0,0.00703125,0.8703125,0.04609375,0.0765625,0.6765625,over_250
1505,Prescott College,43600,65000,71,0,False,True,False,False,False,False,False,False,False,False,False,False,AZ,Private,4 Year,7700.0,31485.0,39185.0,31485.0,39185.0,848.0,0.025943396226415096,0.014150943396226415,0.02830188679245283,0.024764150943396228,0.0023584905660377358,0.0330188679245283,0.14150943396226415,0.07311320754716981,0.7523584905660378,0.6698113207547169,over_250
1506,Cincinnati Christian University,40200,65000,73,0,False,True,True,False,False,False,False,False,False,False,False,False,OH,Private,4 Year,8360.0,17528.0,25888.0,17528.0,25888.0,835.0,0.003592814371257485,0.011976047904191617,0.15089820359281436,0.01437125748502994,0.0023952095808383233,0.025149700598802394,0.20479041916167665,0.02874251497005988,0.7413173652694611,0.4419161676646707,over_250
1507,Elizabeth City State University,42800,64900,76,19,False,False,False,False,False,False,False,True,False,False,False,False,NC,Public,4 Year,8840.0,3194.0,12034.0,7194.0,16034.0,1867.0,0.0032137118371719335,0.003749330476700589,0.7316550615961436,0.01339046598821639,0.0005356186395286556,0.0021424745581146223,0.7611140867702196,0.0819496518478843,0.15479378682378148,0.5918585966791644,over_250
1508,Miles College,35600,64800,65,19,False,True,True,False,False,False,False,False,False,False,False,False,AL,Private,4 Year,7042.0,11604.0,18646.0,11604.0,18646.0,1782.0,0.0,0.0,0.9719416386083053,0.0028058361391694723,0.0005611672278338945,0.0,0.9809203142536476,0.002244668911335578,0.016835016835016835,0.4887766554433221,over_250
1509,University of Arkansas Fort Smith,41900,64700,55,9,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
1510,Midway University,40200,64600,55,3,False,True,True,False,False,False,False,False,False,False,False,False,KY,Private,4 Year,8480.0,24650.0,33130.0,24650.0,33130.0,,,,,,,,,,,,over_250
1511,Tougaloo College,37100,64600,68,18,False,True,True,True,False,False,True,False,False,False,False,False,MS,Private,4 Year,6643.0,10790.0,17433.0,10790.0,17433.0,900.0,0.0011111111111111111,0.0,0.9855555555555555,0.0044444444444444444,0.0,0.0044444444444444444,0.9911111111111112,0.0,0.0044444444444444444,0.6533333333333333,over_250
1512,Voorhees College,34900,64300,61,21,False,True,True,False,False,False,False,False,False,False,False,False,SC,Private,4 Year,7346.0,12630.0,19976.0,12630.0,19976.0,468.0,0.0,0.0,0.9807692307692307,0.002136752136752137,0.0,0.01282051282051282,0.9829059829059829,0.004273504273504274,0.0,0.5405982905982906,over_250
1513,Fayetteville State University,39800,64300,69,8,False,False,False,False,False,False,False,True,False,False,False,False,NC,Public,4 Year,8236.0,4915.0,13151.0,16523.0,24759.0,5899.0,0.0264451601966435,0.015765383963383624,0.6429903373453127,0.06373961688421767,0.0018647228343787084,0.002881844380403458,0.7587726733344635,0.05017799627055433,0.18816748601457875,0.6953720969655874,over_250
1514,The University of Montana Western,37500,64200,64,4,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
1515,Martin University,37100,64000,0,3,False,True,False,True,False,False,True,False,False,False,False,False,IN,Private,4 Year,7810.0,16500.0,24310.0,16500.0,24310.0,402.0,0.007462686567164179,0.0,0.9228855721393034,0.014925373134328358,0.0,0.0024875621890547263,0.9626865671641791,0.0,0.03482587064676617,0.654228855721393,over_250
1516,Southern University at New Orleans,41400,63700,72,13,False,False,False,False,False,False,False,True,False,False,False,False,LA,Public,4 Year,9040.0,9371.0,18411.0,11160.0,20200.0,2103.0,0.0014265335235378032,0.004755111745126011,0.8421302900618165,0.006181645268663814,0.0,0.0,0.854493580599144,0.12173086067522587,0.02377555872563005,0.7622444127436995,over_250
1517,Virginia Union University,42000,63700,64,10,False,True,True,True,False,False,True,False,False,False,False,False,VA,Private,4 Year,8598.0,17448.0,26046.0,17448.0,26046.0,,,,,,,,,,,,over_250
1518,University of Maine at Machias,38100,63500,48,13,False,False,False,True,False,False,True,True,False,False,False,False,ME,Public,4 Year,8486.0,7840.0,16326.0,15100.0,23586.0,810.0,0.027160493827160494,0.006172839506172839,0.03209876543209877,0.02962962962962963,0.0,0.012345679012345678,0.10740740740740741,0.17530864197530865,0.7049382716049383,0.6753086419753086,over_250
1519,Coker University,37400,63400,56,5,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,over_250
1520,Saint Augustine's University,40500,63300,68,7,False,True,True,False,False,False,False,False,False,False,False,False,NC,Private,4 Year,7692.0,17890.0,25582.0,17890.0,25582.0,,,,,,,,,,,,over_250
1521,Florida Memorial University,37700,63100,59,9,False,True,True,False,False,False,False,False,False,False,False,False,FL,Private,4 Year,7816.0,15536.0,23352.0,15536.0,23352.0,1528.0,0.0,0.001963350785340314,0.7205497382198953,0.046465968586387435,0.0,0.1256544502617801,0.775523560209424,0.09293193717277487,0.0058900523560209425,0.6204188481675392,over_250
